customer_id,android_id,trans_time,advertising_id,advertising_id_id
4352496,f5c55b28daeaf071,2020-09-03 18:25:13,041961d9-335f-4bef-af38-bc8666c3431b,67
4371639,542bacd9e80d9f1c,2020-09-04 18:00:25,aa77e488-da81-4760-867b-901dccffe97b,68
4387970,7cabb304c2cc27f6,2020-09-10 13:00:12,23562a8d-b714-4871-9ce8-fe16fcb99c37,69
2250184,cef71e3544aa6e73,2020-07-27 11:20:06,1ca9797d-14d9-4915-ac87-05ce8e33486a,70
4294901,f6dc0227ddb7e62e,2020-09-11 19:45:04,46f79efe-60b6-4723-a907-ee672c6af000,71
4366269,74fbc1b5de16db3,2020-09-22 11:40:02,4947128d-c572-4fcd-bfd0-29b33de69521,72
4347637,7b52110d5e5574a,2020-08-28 12:20:13,d4184879-8490-49da-973d-9c95baab335e,73
4112583,214cb087aedd50d3,2020-08-10 14:55:04,d761ab1d-036e-414b-8172-95b0af9f1c77,74
4290290,0e66a861f957df69,2020-09-16 15:20:08,76269614-50eb-451a-94e7-a047fad25fd4,75
4290200,a153f81d1b511de6,2020-08-14 09:05:15,8e97ceeb-f48e-4cd2-ac01-fec1814affe3,76
4282522,1a01e4c2155facab,2020-08-15 01:05:21,7486792a-d333-410b-a1dc-27fbdda85320,77
4283931,b6ea84b7d69be741,2020-08-26 06:00:02,cd487934-a867-46e6-a61c-9fff19e546f4,78
3693255,d4e55f3ee410ef4f,2020-08-25 14:10:19,b541de8f-4a23-4f8e-9816-7b69767a78b7,79
3651515,1a9cca79fc2c472f,2020-08-24 11:20:09,6618e7bc-cf31-4fd5-83d9-dabe5abceafc,80
4406975,455d80ccb70ab413,2020-09-20 19:45:11,b1506644-5e0b-4feb-a02a-4beca189949a,81
3896949,09a9904cb55a89ba,2020-09-14 14:55:06,20699677-3150-48ee-a91f-9da4aa552cc0,82
4382317,e2a25023bf90621a,2020-09-16 18:25:10,49cc7406-70bc-4940-add7-e627dee67e05,83
4357941,287213cbe24869ed,2020-09-16 12:35:10,99e9cba5-93e2-4596-a22d-83160bb9207f,84
4395536,f697ce212e34621c,2020-09-15 16:20:07,88aaf3e8-60ef-4dd2-8111-daf85b97212e,85
4382760,585de156723dbfd4,2020-09-08 13:15:31,c4fe4a24-eb18-4882-8447-4c82d355e2e1,86
4277317,483d74f2993fb607,2020-08-21 16:35:12,1c8f5ad6-1f47-4595-86cd-eea192c9c57b,87
4370622,0ae52fabb0e6e68f,2020-09-14 05:10:02,a4fdc93d-7024-4798-a2fd-e380fd558e2e,88
3609067,f3d4a8d0d0716bf1,2020-09-21 08:00:10,f78c65b9-53ee-4e44-aff4-ee46184252eb,89
4296835,ef08b7bde5466e12,2020-08-13 10:35:20,3c3c6d40-7d81-4689-a6cf-22deb464f261,90
4272007,4f5112522b6abee0,2020-07-25 08:20:10,3ad66a42-1f7c-4203-ad9e-2dd3eb71212c,91
4293969,6db84c0bf69fd67f,2020-08-07 18:25:18,418c0e2a-392f-4786-ace3-c47b665984a5,92
3647582,e83068d685d7cc0f,2020-07-05 11:45:13,443826d0-76ad-474d-b490-675823879809,93
4265752,3698979dbd3a1435,2020-07-20 10:30:25,c35c7fb8-880b-44ee-a4d3-582552b31967,94
4377536,01d872a8ebfc3bdf,2020-09-06 17:55:22,f761a282-5e80-4ae9-a789-d4ec048b5c79,95
2924685,03d579c5038d2344,2020-08-14 11:55:14,859fd39d-4cee-4249-8321-af5a3139531e,96
4021910,2eb05b5535db77f5,2020-09-09 13:10:17,a3589848-c3c1-466f-b324-45c89292c3ac,97
4339798,5d6cdeba9b2ae792,2020-08-29 18:40:07,af7aca02-d91e-4456-81b6-fbb2cc42d67b,98
4396376,02abd7cf7efaffd5,2020-09-15 11:50:11,5f7d493c-7ca1-4afd-8186-471efdef8ec5,99
4232148,a5d3f384b4286aef,2020-07-23 15:05:14,a1df351f-6b5e-4433-a00a-20f267e4dd27,100
4391529,fb56482518499d46,2020-09-13 09:55:10,8719503c-8d56-4bf5-9d70-d0b0baea393f,101
4324426,d657c5bea4587f77,2020-08-19 05:02:08,9eadd9a8-9813-45d4-9caf-fa75f65adc98,102
2228895,3d76579d24759d03,2020-09-01 09:45:16,e0cd6351-f7e1-46a9-a665-9653b0a714f4,103
4282830,b522592c3eba51ec,2020-07-31 19:25:07,624c491e-ce21-4fd0-a01a-ffc54f61d68b,104
4247372,bf764e075d6664a4,2020-07-09 10:20:06,2e52df42-39d1-4880-b1fb-366402d01710,105
4181275,a1fdc36b8ce8f9fa,2020-09-04 14:40:09,cc423b8d-2228-46f1-820f-7ce26768a511,106
3823959,c94f964cb12112f8,2020-09-07 09:50:06,51ed0794-8dea-4edd-99d0-8da4bb38961f,107
3534558,04f6c22ad7b27730,2020-09-17 18:15:11,ca6ef8ab-292d-4d9a-baad-fb849e0e64c6,108
4224166,c71bf1ba043bd11b,2020-09-21 12:30:09,685f4f08-e307-43cb-b0fe-5fd4d6269fcf,109
4102981,ebc186d38166cceb,2020-09-22 13:20:18,42fd1b1a-147c-40c0-83fd-ddb7e8cb93d7,110
4267700,1617f1051cdb1d59,2020-07-21 01:45:09,d797b99e-de9d-4800-93b3-73ad8d6c41e9,111
4276170,6f61b77e206977e8,2020-07-28 10:49:28,06ca1bf3-37f4-4bf3-97f4-7387fbbc1423,112
4263208,4b7ad42b48470496,2020-07-18 13:55:24,1a8be698-cf77-49f9-89ee-e44fd333f4c8,113
4261383,9be83116fa9e86cc,2020-08-14 14:25:14,32698e58-0d80-4f47-92d2-4ddc375406ea,114
3712484,428d418a1892e9a2,2020-07-07 14:05:27,e3b87a6e-0fc8-4c8c-a282-2bea180b6214,115
4357385,b8fac121ac56cc62,2020-08-31 09:05:24,f50c3308-4ba2-41dd-821f-1990e8215222,116
4233872,bada67a1c741641f,2020-07-01 10:40:25,c11884d5-4a94-4d70-a6f2-8b273f3c1562,117
4246756,1e1273621dd9899e,2020-07-08 13:10:15,adf8933d-7a87-46bb-b141-8b6536e731c4,118
4360571,72d3c1389ce8d475,2020-09-01 09:00:06,f4ab59aa-9f79-438e-b335-903458c6757c,119
4320168,72372377f593a6e0,2020-09-15 17:10:02,7873a794-9b3a-410c-a9a0-06dc39bae28e,120
4257503,a1713fcfa3f1b45f,2020-07-16 10:00:16,5960355d-5c13-4939-b23e-468b96ffa851,121
4298202,cfcda7147501df19,2020-08-09 16:25:05,90f822a2-c762-4495-ad66-d8f765db450f,122
4265449,515b84d11c7a28ae,2020-07-20 07:50:11,bbba0300-8afb-4b00-8d7e-2329025cef58,123
4265757,65918c8f6c52da17,2020-07-19 19:05:36,bb92f462-e293-4f44-869e-a568978bfb78,124
4315854,0cc8061110ac486f,2020-08-26 05:45:04,23343094-3e61-48d7-9763-1a3ae742276a,125
4334096,bbcb2672e7da92b8,2020-08-23 17:05:02,c727f73b-0c83-4b4f-90e6-fd9427f2e324,126
4375515,c1e01de544d20774,2020-09-12 11:50:15,3717d9b8-aaca-4181-a1d7-4f628f577795,127
4377913,2125eac4875dcfab,2020-09-07 01:00:34,8abf911b-5962-4983-b4f0-c03f638c2d2b,128
4226269,3951b9b141835282,2020-06-24 18:15:10,66e36d8a-9516-4c22-89b2-e695765f8ccf,129
4268567,6d43301446d44c15,2020-08-20 15:00:14,7dcba51d-9106-4024-a6cf-b596878ddcdc,130
4282446,6c0b8bdde0265004,2020-08-26 10:25:17,5279b77e-84fb-4770-9963-21e0fbc1950e,131
4402583,05c3e3634b0538b7,2020-09-18 09:45:32,26fbd293-9b96-4648-a315-c8698f0b1640,132
4377513,d0eb396264509ef7,2020-09-13 14:40:06,2f071a58-8eac-4f71-9b82-79a097abbcf8,133
4227608,95062f9e31c86ff3,2020-07-22 13:15:15,37c59021-efb6-48a7-8cac-a8f85e01c705,134
3075390,8819b97b36adfec1,2020-07-10 13:30:22,ee84d95f-1199-4cc4-8830-07d84332ae57,135
4313329,8a4fc0d48c5cbf8e,2020-08-15 11:10:14,2ad4d87e-d137-4da8-92aa-7e09b42a0810,136
4306150,11b0443fe11d41bf,2020-08-13 10:30:09,cee6448d-c8b8-4742-9207-d1d684f3391f,137
4383017,692fb49896786007,2020-09-20 12:00:11,85c1b2df-c886-448a-a72b-a9f0d8705e7f,138
4297193,f5350feea399f106,2020-08-27 12:05:10,db21a97e-4df4-4428-901c-5c0e72934a36,139
4330253,e2d75506066beefb,2020-09-21 02:40:10,a70c65a4-63ae-42ff-a058-875e3d6e9e59,140
1735723,99963baf1368b832,2020-06-21 18:55:09,1ac20add-69c4-4902-adca-85476ea5f166,141
4386808,7569562a50bb6765,2020-09-16 17:30:01,255faa95-97e3-4980-bc88-de6f7b6f9ff5,142
4233982,2654916724c2957d,2020-07-01 13:20:08,f59e6db1-0ad9-4e58-9bf8-04907066706c,143
4238026,68950282b6266be9,2020-07-03 16:05:11,5f8f3984-0c54-48d1-8f4b-de81a677aa51,144
4392388,2a5279c58edafe07,2020-09-14 13:00:19,cfbb07b9-ef5a-4772-8a77-06045e69ac9b,145
4295271,85489d1d07f0544c,2020-08-08 11:15:17,e01e0905-baaa-4b97-a6bc-74ef4154d005,146
4099150,572f1522150a4f1a,2020-09-12 11:45:11,a95b8d9e-7326-4c70-8b33-d513022f7b7b,147
4328732,a48a5298f6b5592f,2020-09-11 20:35:06,8bae717e-ab02-49b3-8be1-282729364564,148
4338508,24c9687ce2ee28d9,2020-08-23 15:45:15,036f917e-047a-44f1-8b49-79bdb7c0674c,149
3310359,6ed422fbac0588bb,2020-07-19 15:25:06,867861fc-43b9-4b53-bc43-93318b24ec41,150
4322875,c96a064b44adf9f5,2020-08-21 09:40:09,3152f4cf-dcaa-4a80-8233-ae31aeddfdbb,151
4355456,713268e650c9353b,2020-09-08 15:15:04,7679a61f-209f-4d94-aa5e-1511ded38d1d,152
4067050,e5d111074bb5b077,2020-08-21 14:50:37,82de273f-2bd1-4874-b1e1-1a722b2ed4f5,153
4299866,126b9ef453adfd06,2020-08-29 14:35:05,40d26e5d-7a61-4e5e-b593-e59a5bc56bb0,154
4382757,8e27e1c86312fdcf,2020-09-18 07:50:10,0ed2ee74-8c58-49b4-8a02-84e60062ef96,155
4244927,440a77d2a22f8733,2020-07-07 11:30:24,a0b4cd2a-3cbb-4d2e-beea-2113b3b36369,156
4261972,44c3b62675637431,2020-07-18 05:01:55,6a6b01ad-6b0e-41c9-86fb-1a3ab142fdc4,157
3899875,ca0c83f1537ad633,2020-08-13 14:47:40,2e4945b5-fbad-41bd-b4ff-c46bbb4faa64,158
4254048,6f96c29bbfe78a62,2020-07-14 14:10:02,3beea035-e958-4707-b999-ec169fa5dd16,159
4245239,e746a898a12baa43,2020-07-07 14:05:21,59c527fc-4e83-408a-bde0-eeb5db8b814b,160
4049585,f2450e3d79ad572e,2020-07-28 16:30:08,941b8f6c-c7d1-4814-a317-e4c90f2387c9,161
4290567,e3d66ee60f7a92a3,2020-08-05 22:15:10,9f50af19-a64e-4022-a150-2b550e0e9632,162
4291421,2fee5085b11ac612,2020-08-08 22:25:23,44b561e0-1102-4525-b750-9c48df34c717,163
4211825,9749f31314b9a0ae,2020-08-15 14:30:16,57da91ab-e801-473a-8762-681c0c95b580,164
4297504,1ca31a6177b0d1b7,2020-08-10 15:40:03,c2b67ace-a97a-44f4-9045-72f0b4cb6c18,165
4039945,473b897439db9531,2020-09-08 12:15:14,35661f54-c7b7-4cdb-82d7-ca906ac6bc1e,166
4279540,fea4c3be8d7dc3bf,2020-08-14 11:45:26,c806929d-996b-452a-bd02-4c2fc66cf7b5,167
4292304,7d5cd4d565d8e3a1,2020-08-21 08:45:09,0928cfdb-52fe-4e9f-8716-795875c5823b,168
4335538,90451a5f73290e18,2020-08-23 13:55:07,48f840ad-f69c-4a71-9281-621e5696af56,169
4277794,934d443644cfdf03,2020-07-29 07:10:10,7a54229d-5c98-42b1-b697-9ce6925c93e4,170
4307066,b785cf9b73362bae,2020-08-13 15:15:55,57bf39ca-7909-424e-8bff-ef252acae6d9,171
3922536,e76a621d0a10ddf8,2020-08-05 01:07:02,1118f2ef-ad06-47a6-8c29-261da0188a66,172
4042477,bd4934c28b43a398,2020-08-08 13:35:14,b1998951-e2c3-4ba0-bcbf-10c0c26e1b9c,173
4393320,34fe5c237921e0a0,2020-09-22 16:40:15,2687ac11-4daf-4730-b3da-ea7fc269331e,174
4260135,c68d420096ab7777,2020-07-17 14:15:28,0230de71-067f-464d-9857-e6b00891ae7d,175
4349001,3312c14fefe353a2,2020-08-27 17:05:09,22dbdd8f-719e-475b-a190-ee7872a46783,176
4381160,37dbe5f8e1043edd,2020-09-08 16:10:08,6a1ae538-3a5d-4bcb-92df-a70e782d3fbd,177
4283766,1ba67f1a2d5cf8ad,2020-08-01 09:55:15,47403510-5fdc-41ec-8aac-a707cbb1675d,178
4281997,62add643e62b2e42,2020-07-30 14:25:26,6feeb458-70a7-4b8b-bb07-941ed62c1c7e,179
4340911,5f48a4f2d235b50a,2020-08-29 13:25:09,bbb5bd09-ec8c-4796-a841-4dcb48e76115,180
4328655,2100a90eea1d19ff,2020-08-25 11:30:06,98a07696-ac8d-4e8d-85c9-840bf37c6920,181
4317428,2775fa1c0ec8d682,2020-08-16 16:05:18,a763ec5b-a4ca-4db0-a8e4-d7981285e84e,182
749044,3ea0a2dd867e622c,2020-08-05 16:45:23,1199e554-3698-4091-b67b-508affe114f6,183
4352629,1ef6960bf5d0fa38,2020-09-06 11:50:13,e3aa288a-1e61-45eb-baf6-347c965e4dbd,184
4385888,3b4a16d90684f628,2020-09-15 13:05:55,1e6d7a8d-cd17-4248-9708-6ddd5218942c,185
4380678,2c07b72af4bf7c87,2020-09-07 17:30:23,862b22ea-6a07-4b49-8014-2a822059608a,186
4396635,1dcc8d6c5e13aa91,2020-09-15 13:10:34,2fb7cad4-2461-44fd-b555-b5136633f277,187
4292089,30944ce82de836bb,2020-08-16 12:05:07,daad2900-15b0-4f59-b22f-36d59465dc5b,188
4240728,b31220004c1bd2c1,2020-07-07 09:15:14,6ff58cbd-56bd-46b6-8365-86fb43f8f98d,189
4261099,30892043364c3d97,2020-07-17 16:00:04,ef0fb250-4e50-4496-8f95-1093406b9cc1,190
4391495,38a68b0323fa3784,2020-09-15 09:20:19,9de86cba-bb42-4280-9a66-2093c0245692,191
4388660,809c7dd8405bb8fa,2020-09-18 10:15:02,d991e89b-37ad-4744-9577-00ef0b275db7,192
4335114,63ad4045b9d12135,2020-09-09 17:45:08,2b429b2e-5779-49ed-a3b6-4d157a2ceef2,193
4303487,39f0b115652fceea,2020-08-12 05:40:08,e39f4307-07e1-4172-8404-7d1895d5f40b,194
4329676,51eb1e140d963ba0,2020-08-20 16:55:13,dc1f74a4-2ea0-4b0f-9cf7-5b5fd42fdf90,195
4369401,32c66fdb0570af4c,2020-09-05 19:25:06,290b74f2-1884-41e4-a501-231fda97781a,196
4285616,225e2ddeaa7111af,2020-08-07 13:40:02,8122081d-cd65-438f-bfa8-4dd8f12e2915,197
4094834,30e71b583d5cfe21,2020-09-09 13:10:21,a5a26988-0456-477d-802c-9004576d00d2,198
4272258,e763389a3e351441,2020-07-24 13:20:07,237c012f-c506-478f-8572-2f77d84857cd,199
1292131,85ab30e2115b3063,2020-08-15 06:32:07,3f8f7006-c4ca-4e85-9e75-0beeaeefb8f2,200
4371759,493e2785566607bb,2020-09-07 13:45:12,9fb3a5b7-582c-49e0-90be-271c1e0b8267,201
4380018,d75dcd2a190019e1,2020-09-08 10:15:25,43915a4c-c42f-46a1-8f19-8c05b0501983,202
4258872,ea5541c246d3c286,2020-07-16 11:45:28,80e6a25e-12db-4b53-809e-7a66cc49e0f4,203
4325889,9858135d7f2d5243,2020-08-19 13:25:14,f83afe74-1b74-4db5-8e94-ad3520149b0c,204
159628,f59fabae66d9c949,2020-09-05 11:35:17,183488b1-aaf7-414c-b090-f0f7018625ab,205
4351075,2d7cad12b129c92e,2020-09-16 07:35:09,e33aa8ca-5106-42fe-b7bb-984b0ecc5ce5,206
4392827,338466221ded1b10,2020-09-13 14:25:10,a5aa97bd-9bdd-437a-ac9d-3a780475be53,207
4115529,18169e9787ca04bc,2020-07-28 14:10:24,f0680f5d-4bc2-4182-8509-10a67bfe4eff,208
4365125,c4f4779e011bc593,2020-09-02 13:40:28,c3734631-e8d5-4024-8ee1-f70fe71bd15e,209
4323169,6348588a44cd8d34,2020-08-24 18:00:01,66b5e6c8-4b19-47ea-b043-98dd2ee76edf,210
4280259,3e7fe848d532caee,2020-08-31 20:45:14,11cc1f51-9f30-4f54-bfdc-4f8aa5f4dd0d,211
4283690,524e36fb7a4042f0,2020-08-18 22:05:07,96d1d336-bff2-491f-a012-26fc7c3f7b34,212
4280088,bb1c73f6b33e1166,2020-07-29 13:10:19,a7a227d3-8864-4a32-832f-c6731b31d7a0,213
4285922,76e2e0ae9b34390,2020-08-02 09:45:08,87eac0f0-bebf-426a-af23-bcb0f54119f4,214
3606979,6d71092d51c10cf1,2020-08-31 07:25:30,5dc28091-f5ec-43a9-849c-489b8ea59d50,215
4286192,03e29416351c14a0,2020-08-02 13:55:06,50d5345a-95b7-42d8-9e68-2dd43fef3387,216
4328919,1ef4d5ca00df6591,2020-08-20 17:24:57,e79b8b4a-8903-4956-8565-593d2d025699,217
4377280,ed63d233d5a540e3,2020-09-06 16:05:13,cc08758e-f5de-4cdc-90f9-36322bcc188c,218
4342147,718e5072b9046cf2,2020-09-18 18:40:08,b413c206-10ba-4308-8420-83b30f377567,219
4358572,f321c50c096150d3,2020-09-11 13:30:03,5a391e65-5435-43c2-87da-9378f1c5bcab,220
4327168,dd0846a748217760,2020-08-19 21:35:07,c4b085d6-f6a3-4c3e-b99c-f7f063e38870,221
3983129,65a5eb979d89b7c5,2020-08-22 10:15:02,57a5c4cd-9b2f-486c-ad8d-79ee21541fe7,222
4323568,87d38531963bc2e1,2020-08-23 19:40:01,573360ab-0567-4439-b95e-9c096c53614e,223
1556171,28e53860634bcfe8,2020-08-14 12:30:04,0408ef6f-4c86-437d-95a4-ef0a0416f14e,224
4334754,c4804da2e36a45d5,2020-08-22 12:15:23,dff954ce-4332-4d1a-9efd-40ea67ba883d,225
4323539,65e3a20a95edfca6,2020-08-26 16:15:08,205e22e4-49ad-4078-9879-b5633d2b82f1,226
4253804,d7af44a3aab1a5f0,2020-07-13 11:55:09,ffd7b242-832d-4994-8e11-935ad901ce01,227
3564195,be950b42453d60be,2020-09-16 11:45:13,79409969-0335-4a12-b76b-8ec582b0757a,228
4329049,3e374b6af5802352,2020-08-20 13:35:17,f11cb205-7995-49f2-a02c-05bf79bd2d83,229
4301391,273944070598a03c,2020-08-18 10:20:19,0fda0e0a-6998-4481-9221-259e41cf248a,230
4112739,47b00a0005258373,2020-08-25 21:00:06,4a6198e4-5ab7-4fa8-a338-9877c5fcd4da,231
4301983,35acf62c74c9b4ee,2020-08-11 12:20:15,38e9540a-a2c5-4c2d-8374-583d1a360e59,232
4345963,8823cfed2de08592,2020-08-26 13:15:13,98995745-ed19-4643-8997-c3baae83aa75,233
4368088,8240495c35a8858f,2020-09-03 12:40:22,079e5025-4932-4c50-9c8c-261f0e39beca,234
4326067,0bfb24828275931e,2020-08-19 16:10:36,56a9f82e-83f8-405e-99bb-12ef0bac0adc,235
3918182,33d42cdd5fd78151,2020-08-18 13:30:08,50a6ffe8-9c52-41bf-8937-b0f8f26ea411,236
4384422,423e0b773dced41a,2020-09-19 15:25:09,2ab0d9b2-8714-406e-8f66-1dbadbc3dd33,237
4276821,04c18ddf928c2ca2,2020-08-23 01:15:11,76ce4189-933f-468e-89a0-cdefc74ff483,238
4292037,ea3c70377ca5fe4c,2020-08-18 12:05:06,977ef156-85d4-43d1-a774-822abd23e290,239
4290923,10d86920184da116,2020-08-09 15:15:07,fc28d054-dd8e-4ea5-97fa-7e08909c4a20,240
4292561,38ee7e9528634ae5,2020-08-13 22:55:05,14165806-ff47-498d-a0fd-8d09e00c8845,241
