customer_id,android_id,trans_time,ipv4,ipv4_flag,ipv4_id
4384691,2e95643fac726119,2020-09-17 05:01:30,100.105.96.63,1,0
1859336,6f5e07ea5bcc7abb,2020-08-27 18:05:26,105.21.104.46,1,1
4253551,f1a4ae9710b6d395,2020-07-13 10:30:21,100.67.210.184,1,2
4368575,b15dd2ac4775d2f3,2020-09-03 15:00:25,100.65.98.89,1,3
4314047,bb470014a0b10e56,2020-08-15 14:05:12,100.107.87.114,1,4
4290797,d26b6d0b2f4b03de,2020-09-07 13:35:12,105.60.116.171,1,5
4290797,d26b6d0b2f4b03de,2020-09-07 13:35:12,105.35.217.5,1,6
4388316,a18afe07b7afbd57,2020-09-10 15:10:05,102.224.244.105,1,7
4365432,6b68b4ed95f85a43,2020-09-10 04:05:36,100.78.21.89,1,8
4310264,e4cfe4b2d17d6ecb,2020-08-24 16:25:06,100.96.121.101,1,9
4310720,60b89ffc5b63e95a,2020-08-14 15:40:23,100.68.86.79,1,10
4349338,d5492b51a54bef7a,2020-09-10 05:30:04,100.104.203.127,1,11
2250184,cef71e3544aa6e73,2020-07-27 11:20:06,100.83.2.55,1,12
4347637,7b52110d5e5574a,2020-08-28 12:20:13,100.66.39.35,1,13
4282522,1a01e4c2155facab,2020-08-15 01:05:21,100.69.202.74,1,14
3651515,1a9cca79fc2c472f,2020-08-24 11:20:09,100.72.148.123,1,15
3896949,09a9904cb55a89ba,2020-09-14 14:55:06,100.80.21.137,1,16
4277317,483d74f2993fb607,2020-08-21 16:35:12,100.115.222.194,1,17
4232148,a5d3f384b4286aef,2020-07-23 15:05:14,100.67.50.190,1,18
4261383,9be83116fa9e86cc,2020-08-14 14:25:14,100.74.69.120,1,19
3712484,428d418a1892e9a2,2020-07-07 14:05:27,100.67.136.89,1,20
4265757,65918c8f6c52da17,2020-07-19 19:05:36,100.80.40.89,1,21
4377513,d0eb396264509ef7,2020-09-13 14:40:06,105.61.136.122,1,22
3310359,6ed422fbac0588bb,2020-07-19 15:25:06,100.74.158.116,1,23
4322875,c96a064b44adf9f5,2020-08-21 09:40:09,102.228.32.124,1,24
4039945,473b897439db9531,2020-09-08 12:15:14,105.151.28.236,1,25
4039945,473b897439db9531,2020-09-08 12:15:14,102.139.70.40,1,26
4039945,473b897439db9531,2020-09-08 12:15:14,105.145.227.159,1,27
4385888,3b4a16d90684f628,2020-09-15 13:05:55,100.103.158.33,1,28
4388660,809c7dd8405bb8fa,2020-09-18 10:15:02,105.45.136.220,1,29
4388660,809c7dd8405bb8fa,2020-09-18 10:15:02,105.31.180.54,1,30
4099248,e98ea914964bed64,2020-08-12 01:35:07,105.92.237.38,1,31
4285616,225e2ddeaa7111af,2020-08-07 13:40:02,100.70.53.128,1,32
4258872,ea5541c246d3c286,2020-07-16 11:45:28,105.35.206.229,1,33
4323169,6348588a44cd8d34,2020-08-24 18:00:01,100.102.103.177,1,34
3606979,6d71092d51c10cf1,2020-08-31 07:25:30,105.149.38.72,1,35
4342147,718e5072b9046cf2,2020-09-18 18:40:08,100.102.210.39,1,36
4334754,c4804da2e36a45d5,2020-08-22 12:15:23,102.27.76.191,1,37
3564195,be950b42453d60be,2020-09-16 11:45:13,105.50.245.16,1,38
4292037,ea3c70377ca5fe4c,2020-08-18 12:05:06,100.89.69.66,1,39
4290923,10d86920184da116,2020-08-09 15:15:07,100.109.9.207,1,40
4294565,904c5443a8fb88d5,2020-08-15 18:23:00,100.72.90.141,1,41
4123048,2d5954e10d4c1782,2020-09-21 17:25:14,100.66.93.29,1,42
4370058,8aad51a302f4b54a,2020-09-15 13:03:00,100.111.185.170,1,43
4349811,fb31f9003e4362c7,2020-09-11 16:05:12,100.74.228.228,1,44
4358460,d332b0284dae4e14,2020-08-31 13:20:23,100.78.226.156,1,45
4268619,625a36fa33a80a1e,2020-07-21 15:35:11,100.103.81.113,1,46
4219657,138d95806aff744d,2020-06-26 16:30:07,100.95.134.190,1,47
4327065,99c5cc69c8591975,2020-08-19 19:15:10,100.103.246.22,1,48
4397073,6454cd6890263a5a,2020-09-16 15:40:04,102.127.69.12,1,49
4372878,87495c24446573d8,2020-09-04 22:15:15,100.103.150.19,1,50
4380662,f4460c02a85050b4,2020-09-07 17:15:17,100.66.246.78,1,51
4316934,34846672c6f448a8,2020-08-16 21:25:28,105.25.116.228,1,52
2783965,06e2435175af0183,2020-09-04 02:05:08,100.84.9.52,1,53
2806891,90bd7960ecb99b71,2020-08-20 13:30:09,100.70.185.161,1,54
240770,822ae9e2f2d20f81,2020-09-15 12:54:34,100.72.47.51,1,55
4318438,323d0c03d381fcb6,2020-08-18 07:40:08,100.106.35.49,1,56
4349713,1ec991453a67b4ba,2020-09-11 16:20:08,100.108.218.139,1,57
4349713,1ec991453a67b4ba,2020-09-11 16:20:08,100.98.14.241,1,58
1117463,c85eac0d30c27773,2020-09-07 15:30:05,100.99.119.77,1,59
2099633,9bf732badd455378,2020-08-24 19:25:07,102.59.147.47,1,60
2099633,9bf732badd455378,2020-08-24 19:25:07,105.135.69.226,1,61
4034425,addf6c0040603406,2020-09-04 14:30:02,100.67.47.187,1,62
4034425,addf6c0040603406,2020-09-04 14:30:02,100.67.222.133,1,63
4320397,6470cf26a11444eb,2020-09-21 01:00:35,100.78.206.167,1,64
4106778,24840284b08e6118,2020-08-31 18:10:08,100.64.151.17,1,65
4291241,7e8181d0d66cc7ae,2020-08-06 08:00:14,100.72.25.171,1,66
4363635,cf47f1e6b9048e0c,2020-09-02 05:01:25,105.152.13.239,1,67
4282229,b61e274304dea2a3,2020-07-30 16:50:07,100.104.207.186,1,68
4405642,0d4ab8c35d282148,2020-09-20 16:05:07,102.140.235.114,1,69
1239337,7034323c2d9962da,2020-09-08 18:10:25,105.20.216.117,1,70
4182659,02b017c1780b5994,2020-09-01 09:10:17,100.108.97.218,1,71
4306364,643686d64584eff1,2020-08-13 15:10:22,102.201.120.6,1,72
4278271,4db0a06bf26ac8b7,2020-08-14 08:16:34,105.59.95.166,1,73
4274274,02aa2a17d6f17b61,2020-08-08 12:00:08,100.113.16.226,1,74
1825882,848bc5231103dcd3,2020-08-14 08:25:12,100.109.77.62,1,75
4167986,a39dddf475c76483,2020-07-16 07:50:09,105.128.140.153,1,76
4167986,a39dddf475c76483,2020-07-16 07:50:09,102.2.183.33,1,77
4167986,a39dddf475c76483,2020-07-16 07:50:09,105.133.108.161,1,78
4167986,a39dddf475c76483,2020-07-16 07:50:09,102.5.40.206,1,79
4167986,a39dddf475c76483,2020-07-16 07:50:09,102.0.13.218,1,80
4167986,a39dddf475c76483,2020-07-16 07:50:09,105.134.107.78,1,81
4167986,a39dddf475c76483,2020-07-16 07:50:09,105.132.146.157,1,82
4167986,a39dddf475c76483,2020-07-16 07:50:09,102.1.64.123,1,83
4167986,a39dddf475c76483,2020-07-16 07:50:09,102.4.24.179,1,84
4167986,a39dddf475c76483,2020-07-16 07:50:09,102.5.35.232,1,85
4167986,a39dddf475c76483,2020-07-16 07:50:09,102.59.28.7,1,86
4167986,a39dddf475c76483,2020-07-16 07:50:09,105.132.116.218,1,87
4167986,a39dddf475c76483,2020-07-16 07:50:09,105.23.188.114,1,88
4167986,a39dddf475c76483,2020-07-16 07:50:09,102.60.217.245,1,89
4339799,551e5393c8720d34,2020-08-25 05:02:15,105.47.132.119,1,90
4341579,a3a2aec2f590a97c,2020-08-25 16:35:35,105.80.191.191,1,91
4365359,02790dc44bcf2ebd,2020-09-03 11:15:13,105.58.78.143,1,92
2698136,4ed1180e518b61fa,2020-08-13 22:40:10,100.67.24.105,1,93
3880389,c8a583e50128208c,2020-07-03 10:15:07,100.65.68.229,1,94
3880389,c8a583e50128208c,2020-07-03 10:15:07,100.79.24.241,1,95
4331089,0d4eb524cdb95680,2020-08-21 14:20:08,100.98.186.38,1,96
4266488,7a83b5c26d0c286f,2020-07-20 11:45:19,100.67.117.99,1,97
4285448,1f3c0cc418b25d8b,2020-08-02 01:01:22,105.73.26.226,1,98
4317041,a557ae37697e16f5,2020-08-16 13:55:23,102.3.237.29,1,99
4173461,0e516df3a2e095fa,2020-07-01 12:05:15,100.104.233.161,1,100
4173461,0e516df3a2e095fa,2020-07-01 12:05:15,100.102.22.245,1,101
4346728,7a5df06b5a125ab5,2020-09-01 12:45:05,100.109.94.67,1,102
931577,6c8c2317466320df,2020-09-12 12:00:17,100.73.191.21,1,103
931577,6c8c2317466320df,2020-09-12 12:00:17,100.91.224.22,1,104
4374025,441590bad2593926,2020-09-05 15:45:08,105.75.226.42,1,105
4356316,e1e440522b8e0355,2020-09-14 10:05:28,102.125.122.38,1,106
4290953,77f5e60fc95613cd,2020-08-25 19:00:07,100.65.153.56,1,107
4290953,77f5e60fc95613cd,2020-08-25 19:00:07,100.67.59.241,1,108
4352386,78407b18f0cd8eb5,2020-08-29 15:25:16,102.224.242.37,1,109
4203586,5ad346dcf5b342b2,2020-08-10 19:45:14,100.68.48.185,1,110
4355047,760eadf28631d358,2020-08-29 05:01:04,100.71.129.98,1,111
4344248,b7b8639c2e8a7e7a,2020-08-25 16:50:40,105.30.176.75,1,112
4284328,67b2137da3769d5d,2020-08-02 10:35:26,100.72.184.191,1,113
4391145,8b0c7616698d0afa,2020-09-15 20:55:05,100.69.250.82,1,114
4391145,8b0c7616698d0afa,2020-09-15 20:55:05,100.78.60.210,1,115
4391145,8b0c7616698d0afa,2020-09-15 20:55:05,100.75.141.206,1,116
4391145,8b0c7616698d0afa,2020-09-15 20:55:05,100.68.106.40,1,117
4391145,8b0c7616698d0afa,2020-09-15 20:55:05,100.70.34.90,1,118
4391145,8b0c7616698d0afa,2020-09-15 20:55:05,100.67.179.235,1,119
4385688,e393f16ee0b47612,2020-09-09 17:25:07,105.115.71.235,1,120
4385688,e393f16ee0b47612,2020-09-09 17:25:07,100.126.45.168,1,121
4373432,e8bbb0c339422cc6,2020-09-06 17:25:14,100.67.149.129,1,122
1456291,d5d26bda2ef882f6,2020-07-09 08:00:16,102.196.76.141,1,123
4022892,6f1b8005c2f0bc2e,2020-07-04 12:10:13,100.106.244.156,1,124
4395777,904d7af1fda86273,2020-09-15 08:25:15,100.115.102.226,1,125
3938129,62b33c14e74e6217,2020-08-03 16:50:19,102.0.192.254,1,126
3938129,62b33c14e74e6217,2020-08-03 16:50:19,105.129.62.129,1,127
3938129,62b33c14e74e6217,2020-08-03 16:50:19,102.36.113.52,1,128
4346339,21050cde6c061edc,2020-09-14 15:30:33,100.96.253.170,1,129
4362902,1ee51928a2f6b130,2020-09-02 08:35:15,100.97.96.117,1,130
3853801,4eb6138fe722429d,2020-08-16 11:20:10,100.114.52.15,1,131
4354947,2858beb63e26a5e1,2020-09-02 15:25:05,100.67.156.205,1,132
4354947,2858beb63e26a5e1,2020-09-02 15:25:05,100.66.40.163,1,133
4116872,583262bf4ccf498b,2020-07-18 01:04:04,100.116.70.35,1,134
3901382,1ef9e63fff331a27,2020-09-07 15:55:25,100.67.192.12,1,135
4201704,f0119ef0d52facda,2020-09-07 17:05:02,100.64.30.146,1,136
4201704,f0119ef0d52facda,2020-09-07 17:05:02,100.69.39.132,1,137
4170265,065d3c6d8438e2ab,2020-09-19 13:10:14,100.71.191.93,1,138
4269450,bbc6b56111f0c66b,2020-07-29 13:00:23,100.97.164.86,1,139
4304779,47c29f7e7b2d8f89,2020-09-03 09:05:06,100.78.231.31,1,140
4304779,47c29f7e7b2d8f89,2020-09-03 09:05:06,100.69.55.121,1,141
4304779,47c29f7e7b2d8f89,2020-09-03 09:05:06,100.75.197.82,1,142
4283502,b9c5c4fe74d008f8,2020-09-23 07:45:05,100.64.47.18,1,143
4376470,a5824725179ea602,2020-09-06 11:35:24,105.118.211.39,1,144
3891753,76a7827f1796a9eb,2020-08-05 13:40:16,100.69.40.96,1,145
1760281,3e6428ad14059cc5,2020-09-04 21:05:22,102.120.43.174,1,146
4406978,65a1a0d99523da34,2020-09-21 13:40:13,100.108.180.125,1,147
4360132,5be958cd4f2f50bf,2020-08-31 15:55:11,102.124.116.202,1,148
4205969,9c20c378d96c84a9,2020-06-02 17:55:06,100.110.53.20,1,149
4216025,90c0b75a09c1bdea,2020-06-17 13:40:13,100.100.161.1,1,150
4216025,90c0b75a09c1bdea,2020-06-17 13:40:13,100.110.58.163,1,151
4175771,6681e7f1966c63dd,2020-07-20 17:45:11,100.80.23.142,1,152
4331225,434029f6f9e40479,2020-08-31 07:00:12,102.42.16.67,1,153
4246490,8fe85dd3f05d67fc,2020-07-30 07:35:19,100.89.90.14,1,154
4353601,cf01c6ba120bde3a,2020-08-29 12:40:12,105.37.122.73,1,155
3994281,cd7c2574006dfcff,2020-07-30 21:00:09,100.104.83.214,1,156
4185964,b09eb954c4d65877,2020-07-20 09:35:21,100.73.173.120,1,157
4249225,afcff8132fbb0330,2020-07-10 21:00:08,105.34.188.249,1,158
4161026,5528326eb2d74fa8,2020-06-19 12:35:12,100.71.176.133,1,159
3818468,cc75a1b45ba0f7c0,2020-08-27 18:50:03,102.1.139.84,1,160
3818468,cc75a1b45ba0f7c0,2020-08-27 18:50:03,102.1.247.11,1,161
4307168,38e3f82197d98fe,2020-08-20 17:29:50,100.71.223.142,1,162
4055553,54af7abdba52bc9f,2020-07-27 13:40:24,100.101.144.240,1,163
4390516,08e04ab62df294bf,2020-09-11 22:55:08,105.62.233.163,1,164
4300848,670a5be2bbfcaee8,2020-08-11 01:06:41,30.63.181.159,1,165
4302129,358ed07730f06713,2020-08-11 12:55:21,102.240.205.65,1,166
4379423,7cf89f8d52669171,2020-09-07 11:55:32,100.96.42.28,1,167
4328376,8d7dc82feaf62e5a,2020-08-21 10:35:36,102.149.42.116,1,168
4328376,8d7dc82feaf62e5a,2020-08-21 10:35:36,105.81.61.168,1,169
1198669,4419b678452cd888,2020-08-02 12:50:10,102.47.234.31,1,170
4110277,51ffb7e432b34dbd,2020-07-12 15:55:09,100.71.57.173,1,171
4110277,51ffb7e432b34dbd,2020-07-12 15:55:09,100.102.62.25,1,172
4334152,867759c9ede7c029,2020-08-22 08:45:16,100.72.240.127,1,173
4301799,30351d7c1eac0046,2020-08-11 10:25:22,100.109.27.147,1,174
4284212,b7897edbc2308517,2020-08-01 09:00:33,100.94.17.6,1,175
4404966,b50337bc42769e6a,2020-09-21 10:35:09,105.91.15.3,1,176
4404966,b50337bc42769e6a,2020-09-21 10:35:09,105.111.28.183,1,177
4365432,6b68b4ed95f85a43,2020-09-10 04:05:36,100.65.59.74,1,178
4374400,85c8d17d04b13a97,2020-09-13 21:30:08,100.69.223.14,1,179
4374400,85c8d17d04b13a97,2020-09-13 21:30:08,100.64.9.236,1,180
3535508,38578b177a4d1f96,2020-08-30 16:55:14,102.237.71.89,1,181
3800577,5780221038cae222,2020-08-05 13:10:02,100.68.227.161,1,182
4108338,e8bd546fa88d7f68,2020-09-03 16:25:11,105.150.163.130,1,183
2193905,fbcc7ce82754912b,2020-06-29 11:05:11,100.66.7.63,1,184
4303472,44b2892b3dfd55b1,2020-08-13 17:35:37,102.40.253.221,1,185
4290042,d63fad1e465a669a,2020-08-10 11:10:06,102.161.168.157,1,186
3799815,64888b02d4ca020a,2020-07-15 10:40:16,105.23.97.209,1,187
3799815,64888b02d4ca020a,2020-07-15 10:40:16,102.68.128.168,1,188
4328372,cd6180e04d0fa084,2020-09-05 09:15:25,100.126.97.157,1,189
4236220,5fc8ce17404ba975,2020-07-22 09:30:12,100.67.8.224,1,190
4236220,5fc8ce17404ba975,2020-07-22 09:30:12,100.66.87.88,1,191
2783965,06e2435175af0183,2020-09-04 02:05:08,100.70.141.112,1,192
4350992,902edce3c2c6fcf3,2020-08-27 14:35:18,102.1.91.3,1,193
3012660,77478cf7a73e3994,2020-07-27 11:25:11,100.107.102.196,1,194
4404185,c7d5f46204d36413,2020-09-19 14:30:07,100.113.250.78,1,195
4278743,1b5708d669310870,2020-08-18 13:10:13,100.113.186.138,1,196
4278743,1b5708d669310870,2020-08-18 13:10:13,100.110.55.134,1,197
4140367,641ef13098391070,2020-08-20 15:55:02,100.70.100.172,1,198
3302003,b5ff0ad4f77ff42e,2020-08-03 17:35:14,100.110.10.231,1,199
3516271,cc0f1fb9259bc8f5,2020-08-19 09:00:05,100.69.214.210,1,200
3516271,cc0f1fb9259bc8f5,2020-08-19 09:00:05,100.69.238.65,1,201
4391237,8f862c0f1273f9c1,2020-09-12 12:55:13,100.97.48.153,1,202
788670,4c00fd19e512e784,2020-06-20 10:50:07,100.71.181.70,1,203
2194144,d9a5bd7c2f36d7ba,2020-09-04 10:10:36,100.115.122.25,1,204
4148695,32fdabaefac76f5b,2020-08-09 12:55:04,105.135.156.62,1,205
4148695,32fdabaefac76f5b,2020-08-09 12:55:04,105.134.166.47,1,206
4148695,32fdabaefac76f5b,2020-08-09 12:55:04,100.77.103.0,1,207
4148695,32fdabaefac76f5b,2020-08-09 12:55:04,105.132.191.99,1,208
4148695,32fdabaefac76f5b,2020-08-09 12:55:04,102.1.110.68,1,209
3800577,5780221038cae222,2020-08-05 13:10:02,100.73.99.109,1,210
3800577,5780221038cae222,2020-08-05 13:10:02,100.69.116.42,1,211
4244626,7a6e62f5f314eca4,2020-07-10 16:00:10,100.73.122.22,1,212
3701799,d4a63985ee0b8757,2020-08-28 10:20:23,100.67.50.37,1,213
4055045,b730d3b78ffe8718,2020-08-23 15:00:19,100.101.223.204,1,214
4055045,b730d3b78ffe8718,2020-08-23 15:00:19,100.105.160.87,1,215
4055045,b730d3b78ffe8718,2020-08-23 15:00:19,100.98.98.145,1,216
240770,822ae9e2f2d20f81,2020-09-15 12:54:34,100.69.93.203,1,217
4372093,20be09efcb79ba40,2020-09-08 10:45:11,100.70.95.234,1,218
4230439,f5e05399fe64828c,2020-09-14 05:01:13,100.105.146.107,1,219
4230439,f5e05399fe64828c,2020-09-14 05:01:13,100.96.101.87,1,220
4230439,f5e05399fe64828c,2020-09-14 05:01:13,100.105.7.186,1,221
4289438,e1bae338ef8dc633,2020-08-05 11:35:26,102.139.169.186,1,222
4385689,fcce5f1b673a1d1f,2020-09-09 17:15:11,100.78.195.39,1,223
3786009,c9ba9b9b5829f904,2020-08-13 17:00:11,102.5.164.54,1,224
4283502,b9c5c4fe74d008f8,2020-09-23 07:45:05,100.86.128.187,1,225
4251666,6a494047b031cde3,2020-07-12 06:45:08,102.196.178.77,1,226
4327982,3212a2dc2ecd3f8a,2020-08-27 13:15:11,105.118.220.210,1,227
4398994,36d5d20f5397797c,2020-09-16 12:00:24,100.72.155.111,1,228
4075585,58fdfffec13336b2,2020-07-20 12:35:22,100.119.179.204,1,229
4075585,58fdfffec13336b2,2020-07-20 12:35:22,100.110.84.252,1,230
4075585,58fdfffec13336b2,2020-07-20 12:35:22,100.108.44.239,1,231
4364439,0cfc40d3e475188b,2020-09-02 11:15:32,105.109.59.123,1,232
4284957,a1775999a4be931f,2020-08-16 13:05:21,100.107.51.154,1,233
4330620,fdbdc866c8c9ff2d,2020-09-03 05:00:41,105.59.89.80,1,234
4349956,1fb38e7f7afc4e4f,2020-08-27 05:25:10,105.44.209.234,1,235
4349956,1fb38e7f7afc4e4f,2020-08-27 05:25:10,105.57.64.102,1,236
4394623,3785daf8c3f6e805,2020-09-14 16:05:17,105.118.151.105,1,237
4288344,a86c98afa42ce67c,2020-08-04 13:44:50,100.65.155.60,1,238
4288344,a86c98afa42ce67c,2020-08-04 13:44:50,100.105.8.65,1,239
3367213,afef53a403382a6c,2020-08-22 17:25:08,100.73.90.187,1,240
3994720,995be83312642515,2020-08-07 10:26:09,100.100.194.194,1,241
4403335,6c7e2aad24ff899e,2020-09-18 17:25:10,105.38.87.116,1,242
4403335,6c7e2aad24ff899e,2020-09-18 17:25:10,105.3.236.58,1,243
4403335,6c7e2aad24ff899e,2020-09-18 17:25:10,105.40.52.171,1,244
3976559,4a06f85ea5e962e3,2020-09-07 15:20:16,105.26.48.38,1,245
2206484,aeb2e116415aedf3,2020-08-14 19:30:02,100.67.144.2,1,246
4290658,20227134c2b3846d,2020-08-06 01:16:58,102.59.50.208,1,247
4381312,c20ce25c7d371cf1,2020-09-11 15:35:04,100.67.52.93,1,248
4344859,acf322e2ebf51e18,2020-08-25 17:00:25,100.68.190.9,1,249
4349338,d5492b51a54bef7a,2020-09-10 05:30:04,100.108.5.234,1,250
3125967,df54d144fd8f8035,2020-08-24 09:40:09,100.68.138.178,1,251
4143748,4924471803a8acc5,2020-08-18 12:30:09,102.143.41.17,1,252
4371811,314294b72e0adae1,2020-09-09 10:00:26,105.60.57.58,1,253
4314519,e0a591a2ec7042b8,2020-08-16 10:15:23,100.127.143.194,1,254
4167987,c4b4b8696974b9fb,2020-09-05 15:35:22,192.167.5.180,1,255
4345561,b0550bcd740c1798,2020-09-04 13:40:16,100.65.33.12,1,256
3819075,910d5fd8a88db421,2020-08-22 08:50:19,100.68.83.144,1,257
4370961,f3106e7d415700e7,2020-09-06 11:55:02,105.61.224.205,1,258
4291055,c8a83b231c8d20ae,2020-08-06 02:35:05,100.77.38.49,1,259
4258512,ace78e752a086fe0,2020-07-17 07:05:05,198.51.100.111,1,260
4329228,d806df73e896ac3f,2020-08-20 14:35:20,198.51.100.111,1,260
4136164,22d663c80193ba08,2020-06-29 14:35:13,198.51.100.111,1,260
4123237,cc086905da43fa9a,2020-07-06 10:15:13,198.51.100.111,1,260
197957,1ee89c82112e06d1,2020-08-16 21:15:18,198.51.100.111,1,260
1042028,f3f1d304d96eb231,2020-09-16 12:35:08,198.51.100.111,1,260
4389417,12e9bab85d6f2d0f,2020-09-11 19:00:06,198.51.100.111,1,260
4360018,5c8ebed87d7e7fca,2020-08-31 15:20:15,198.51.100.111,1,260
4380126,08b2019659460cc7,2020-09-07 14:50:19,198.51.100.111,1,260
4246611,5d81120b0cf3e404,2020-07-08 13:10:06,198.51.100.111,1,260
4380574,75a748308285fb56,2020-09-08 09:10:36,198.51.100.111,1,260
4277377,4e69ebabcdae2648,2020-07-30 06:40:02,198.51.100.111,1,260
4267916,733599b4066a35eb,2020-07-21 08:55:19,198.51.100.111,1,260
4105039,5163b1a2ad0d1b08,2020-08-05 09:10:05,198.51.100.111,1,260
2747194,e33cb5b86beab53c,2020-09-05 09:00:16,198.51.100.111,1,260
4364068,abc1e006cdddd9af,2020-09-02 10:15:40,198.51.100.111,1,260
4055872,da1d3458bb5d39f2,2020-06-03 11:25:12,198.51.100.111,1,260
4310497,cd2bcfa128d6b473,2020-08-14 16:45:42,198.51.100.111,1,260
4358307,9a01aecd733e503c,2020-08-30 17:15:04,198.51.100.111,1,260
4288895,f126d0ef3174603c,2020-08-04 20:35:28,198.51.100.111,1,260
4268037,8e60a4ffa3871aa2,2020-07-21 10:25:03,198.51.100.111,1,260
4220022,85c345206cfe462d,2020-07-28 10:58:22,198.51.100.111,1,260
4143924,b9e7b57b466ab8c7,2020-07-13 09:15:30,198.51.100.111,1,260
3895958,7d037c299ecc879e,2020-09-05 09:50:15,198.51.100.111,1,260
3813304,c2daa6c6b2af0d91,2020-07-29 11:55:18,198.51.100.111,1,260
4130377,9b22c1d7ff36baf9,2020-07-09 21:15:15,198.51.100.111,1,260
4281200,49476bf439ddbdd3,2020-07-30 08:20:19,198.51.100.111,1,260
4388322,3c2ce0c90c6d4907,2020-09-11 11:20:22,198.51.100.111,1,260
3944087,ca61aea402b3d2ad,2020-06-27 12:40:09,198.51.100.111,1,260
4213359,9954e9517ddeb390,2020-06-21 14:00:16,198.51.100.111,1,260
4294366,0879b7917b326111,2020-08-07 19:05:21,198.51.100.111,1,260
4354167,4e899b84fa60738f,2020-09-13 22:15:08,198.51.100.111,1,260
4294509,8d1583466f8e3b15,2020-08-09 09:50:17,198.51.100.111,1,260
4269145,bbb66e2ae3fe6134,2020-07-21 21:50:09,198.51.100.111,1,260
4220626,3bf54f09ff8ebe68,2020-06-19 12:15:10,198.51.100.111,1,260
4372975,c68d517585b3e390,2020-09-05 12:30:19,198.51.100.111,1,260
4309787,b14c4b13f18f2e78,2020-08-16 21:15:25,198.51.100.111,1,260
4256454,500d525b8d22cc39,2020-07-15 01:03:45,198.51.100.111,1,260
4376685,546f7897f2583915,2020-09-06 15:40:27,198.51.100.111,1,260
4324563,33c11600b41ef645,2020-08-22 15:00:02,198.51.100.111,1,260
4117727,18dcfcd84d8ed052,2020-06-06 07:35:10,198.51.100.111,1,260
4344550,c744786055e185ec,2020-08-25 14:55:09,198.51.100.111,1,260
4305213,7b18bfe6d3d47bde,2020-08-13 10:00:13,198.51.100.111,1,260
4119510,9ab31b2d60a58dd7,2020-08-06 13:00:17,198.51.100.111,1,260
3989475,4db432e654b94532,2020-06-05 15:50:11,198.51.100.111,1,260
4371557,e2b1eaea5342a432,2020-09-07 08:25:19,198.51.100.111,1,260
4405518,88fde41455039856,2020-09-20 04:40:02,198.51.100.111,1,260
4260959,8b4f9d39f324c6b7,2020-07-18 06:20:09,198.51.100.111,1,260
4204010,45ed413d5d3b4c2e,2020-07-07 15:10:12,198.51.100.111,1,260
4296509,94192018ce9b6fbb,2020-08-08 17:30:05,198.51.100.111,1,260
4320335,b57cfe8096575760,2020-08-18 12:10:20,198.51.100.111,1,260
4357334,f3fe8593cb7adaf8,2020-08-31 11:15:19,198.51.100.111,1,260
4260347,1806c8da20c1843d,2020-07-17 11:55:20,198.51.100.111,1,260
3598723,06b585c6ccc9624b,2020-08-25 13:55:07,198.51.100.111,1,260
4087144,16ff5ac73403d4d3,2020-08-25 11:15:33,198.51.100.111,1,260
4147067,e8115125ef082507,2020-07-16 17:20:19,198.51.100.111,1,260
4132528,8325ddebad415c8e,2020-09-13 11:00:19,198.51.100.111,1,260
4095717,72a75cbee910eedf,2020-09-17 06:55:08,198.51.100.111,1,260
4329841,34e3e2966e34b882,2020-08-26 14:35:02,198.51.100.111,1,260
4302235,5b00c4a31e4c3d8e,2020-08-13 10:50:12,198.51.100.111,1,260
3974575,61ec550d477405a3,2020-09-20 11:55:03,198.51.100.111,1,260
4235494,9b7d9ac090ac6766,2020-07-09 19:55:16,198.51.100.111,1,260
3836641,19b33fa424985cd1,2020-08-12 17:20:12,198.51.100.111,1,260
407443,cb1f2898e6e427e5,2020-09-08 16:20:02,198.51.100.111,1,260
4248831,e56703bd166e6909,2020-07-19 18:35:07,198.51.100.111,1,260
4246031,5a918b12f7c8cc84,2020-07-28 16:30:24,198.51.100.111,1,260
4227608,95062f9e31c86ff3,2020-07-22 13:15:15,198.51.100.111,1,260
4286998,724fb3eb0d859fd3,2020-08-03 10:50:18,198.51.100.111,1,260
4319056,f075bbe1363a62aa,2020-08-17 10:00:13,198.51.100.111,1,260
4172492,839de908f8e13b87,2020-08-04 19:45:15,198.51.100.111,1,260
4106269,11d6e5ba5bc4a1e0,2020-06-11 14:55:12,198.51.100.111,1,260
4359109,7e0b67b6ef036fc3,2020-08-31 05:30:10,198.51.100.111,1,260
4136185,b3a6e12a9179086f,2020-08-04 13:35:25,198.51.100.111,1,260
4338048,ef2fa3695861fed1,2020-08-23 14:35:02,198.51.100.111,1,260
4241131,aacfb466da0591f7,2020-07-07 09:20:07,198.51.100.111,1,260
3958886,8ad40bd730b79884,2020-08-22 18:35:18,198.51.100.111,1,260
3835069,b25884df81e20e60,2020-07-12 09:35:18,198.51.100.111,1,260
4315277,e7bf33f0dcc04ab4,2020-08-16 21:20:09,198.51.100.111,1,260
4249373,88719e971f5a4168,2020-07-13 09:35:11,198.51.100.111,1,260
4399775,a44ab9ad3a6d0a86,2020-09-16 16:35:07,198.51.100.111,1,260
1226472,3af3747d7f537929,2020-08-26 08:45:18,198.51.100.111,1,260
3883449,ee3d5fa28ffb0d7f,2020-08-09 10:55:19,100.114.181.20,1,261
3686397,fb96cdb97f6ed133,2020-07-11 20:05:12,102.47.182.95,1,262
