customer_id,android_id,trans_time,user_uuid,user_uuid_id
4368397,1305624a094f76f6,2020-09-20 10:30:13,U2009030152D4NM,214
4340039,b6d072fd9a7b6e69,2020-09-16 09:00:05,U20082311563HY0,215
4389417,12e9bab85d6f2d0f,2020-09-11 19:00:06,U2009110737TZS4,216
3743413,3ad1f95671fafc59,2020-09-07 14:55:13,U2006210107VYAS,217
4224166,c71bf1ba043bd11b,2020-09-21 12:30:09,U2006220113FWSR,218
4380900,1886b72e3b606c05,2020-09-09 15:55:26,U2009070621YAYR,219
4384264,b52fa41245727624,2020-09-09 17:15:20,U2009081104IL00,220
4261079,e04b1985f6b5ef18,2020-09-17 19:25:13,U2007170338DAVZ,221
3139617,680a7a6bb1880a07,2020-09-15 12:55:04,U1904190351ENUR,222
4399834,b1ef218aa14b50cf,2020-09-20 16:40:11,U2009160426Z8R7,223
4357166,e37dc6b35a60e057,2020-09-11 10:45:17,U2008300727SMNM,224
4381825,f1c41b416b0e477e,2020-09-15 19:35:07,U2009080109QX7Z,225
4393269,c2394b3f30f42622,2020-09-14 12:05:20,U2009130932BM79,226
4349061,48245c4a033c7519,2020-09-06 11:50:05,U2008260647SSKU,227
4292466,ec941700b7962b2c,2020-09-15 11:00:07,U2008060733BJXN,228
4018134,e7a1ba6923a533b2,2020-09-22 10:50:07,U2003160648009W,229
3590850,e21cbbf78ac5654d,2020-09-11 11:15:20,U1912290412UKEY,230
4377061,0c30108977a35dd7,2020-09-07 13:20:22,U20090602235LCS,231
4361742,2499571ab5d4f4a7,2020-09-10 09:05:22,U2009010951IQUM,232
4403336,8cf8ba088b1b3cfb,2020-09-19 14:00:04,U20091804584RAF,233
4358963,ecfa6fe3b2d7d895,2020-09-02 07:40:09,U2008311229X27C,234
4323595,78364700beaa7ded,2020-09-21 08:45:09,U2008180504GI3Y,235
4369218,26d73ffdfe95596d,2020-09-13 14:45:06,U2009030619LM0N,236
4205142,dc2baef99c517301,2020-09-09 17:05:21,U2006010556Y3QV,237
4406028,f9d051755455a38c,2020-09-21 07:40:06,U2009201134N76U,238
3989752,d4b7dbe88ac7b56a,2020-09-21 08:20:10,U2003120937R7KN,239
2385518,258351b57ecfa939,2020-09-14 09:45:11,U1810190348ENRW,240
4409458,02c3e199fa43795d,2020-09-22 11:25:16,U2009211105ZYAS,241
4347034,5a6a1da36851e4dd,2020-09-07 14:25:32,U2008260831NVNE,242
4410632,c0bb6717d02dc94e,2020-09-23 05:45:02,U2009220307ZAFW,243
4407403,9cdae978888d5802,2020-09-22 11:00:01,U2009210105V2TT,244
4351438,7f22d4929f15f47e,2020-09-06 17:40:07,U2008270327SUBL,245
4078511,66c129d3687f0524,2020-09-12 17:15:16,U20032706281PVW,246
3765597,c8e6ba8fc9b82c25,2020-09-21 02:05:07,U2002021108A4TP,247
4067609,cf65d9cac14ab8ba,2020-09-10 22:05:11,U2003250458RQKF,248
4342698,02c2802ea0359fe3,2020-09-02 15:47:53,U2008240958GUXA,249
4401091,67d354edcf27dd9b,2020-09-18 09:20:12,U2009170939GBKQ,250
4386169,a8dec904456e0b4f,2020-09-13 12:05:17,U2009090350IUUB,251
4406607,38d8d0732b0eecab,2020-09-21 12:35:35,U20092003536HQW,252
4342335,ccd6fe200a468a92,2020-09-13 10:20:08,U2008240638MENA,253
4354817,43e2a2e09122db64,2020-09-12 11:00:17,U2008280931U979,254
4386426,eac3be0444a9f6ce,2020-09-10 12:05:20,U2009090525DBHE,255
4379265,08382adec787bbaa,2020-09-15 08:35:10,U2009071055OGGJ,256
4345560,e53312f12d8ae869,2020-09-05 01:00:59,U2008250554TD7N,257
4315967,973a11b6e3765569,2020-09-21 20:40:27,U2008160723PMDI,258
4322046,dc1b367518741d9f,2020-09-17 09:35:17,U2008181002S4KF,259
4393657,b367866c7cdb2253,2020-09-19 15:55:19,U2009140853AY7M,260
4282104,2aa14c09a08a32d7,2020-09-18 12:00:05,U2007300305LKOK,261
3348457,81ec006ac615c351,2020-09-10 12:05:16,U1910281238QB5Q,262
566876,1226fb0e533bcaf3,2020-09-13 10:05:12,U1712161152AKFK,263
4375035,f6ea45493c5c49c8,2020-09-06 12:25:12,U2009050557ISIA,264
4400062,1f3c8a2658b640f4,2020-09-17 10:50:08,U2009160623GKYZ,265
4380644,e849a57e38dfb9a6,2020-09-08 14:00:09,U2009070456GCRE,266
3969496,3a938e5b99789eb0,2020-09-22 01:00:17,U2003090722RG3I,267
4361984,77132916c0689d1a,2020-09-10 14:15:17,U2009011132AYYL,268
4350058,cfb4ae0a2057426c,2020-09-17 12:30:09,U20082707058MLV,269
4386601,d898c53ba51886e8,2020-09-13 10:45:24,U2009090628LUVI,270
4397926,d151080a44266d87,2020-09-17 20:10:04,U20091510083YHB,271
4365610,8e5127f2e4d50049,2020-09-20 13:55:16,U20090205277EPT,272
4375343,33a4b67f88048e01,2020-09-06 15:25:22,U2009050915OMFL,273
3485182,be184dc544e677de,2020-09-09 12:40:34,U19120305016HF4,274
4388380,bf7e3116995b6033,2020-09-19 21:00:16,U20091003167RI5,275
4385187,e43d95cd3372fb0d,2020-09-19 15:10:06,U2009091131SO5I,276
4393292,f7105a2f89c94e75,2020-09-14 17:10:07,U20091310021PGD,277
4355368,dc7cbf4f533da634,2020-09-15 13:01:00,U2008290914KNYE,278
4280041,846c546614d54545,2020-09-20 11:50:04,U2007291235TWLF,279
4365211,b754e6a34dd86c6d,2020-09-05 19:45:19,U2009020149MGKK,280
4357469,ddeb6c327342c969,2020-09-10 13:45:12,U2008301029THU1,281
4387688,05c0ee3be04791da,2020-09-17 15:20:02,U2009100949HDKL,282
4362388,b83bf2a6d79518ed,2020-09-15 13:05:46,U2009010202MPYT,283
4363131,eb66d05c58bf9e26,2020-09-21 14:40:09,U20090106596R8C,284
4175301,022def7fded3f7d5,2020-09-20 15:35:10,U2009191112CE8F,285
4371227,01f58051e9cfe7b0,2020-09-21 08:15:09,U2009041225YKYC,286
4365410,3c0eab58866f426d,2020-09-20 06:40:11,U2009020247UZLQ,287
4349412,ce17b8080975ce65,2020-09-08 10:40:11,U2008260910UMPH,288
4394297,29af0c748cc80d16,2020-09-16 11:45:26,U2009140116AA9W,289
4405116,ec17f3730d81f640,2020-09-20 12:40:17,U20091907291CX0,290
4348809,69a512bb349ac5ae,2020-09-03 07:25:13,U200826050259KF,291
4361709,48c8b2569fb59a25,2020-09-09 19:25:05,U2009010930IFBW,292
4279629,eb50691ae3bfa67d,2020-09-01 10:00:20,U2007290900FDEZ,293
4341670,deefa158357bf775,2020-09-07 13:25:23,U2008240235FLGH,294
4378046,5c5f6c2b02f970ea,2020-09-23 01:18:21,U2009061013TLTW,295
4386606,0845c326ca7d4d9d,2020-09-19 10:25:05,U2009090630XHSA,296
4384866,917e28f5f40bc09e,2020-09-11 12:20:08,U2009090945IQ8F,297
4288381,a2a644b20b1a7761,2020-09-15 11:10:17,U2008041254X8SX,298
4367562,dca6855b4f0efffe,2020-09-09 07:20:06,U2009030940SU8T,299
4365849,69070b68262ab5e0,2020-09-11 04:20:04,U2009020619FW28,300
2153411,9a866189fcba0475,2020-09-14 08:15:26,U1809080456WQAR,301
4408576,2465db53154c465c,2020-09-21 14:55:21,U20090206049WGD,302
4385166,b3832df9f8373bde,2020-09-22 09:35:14,U2009091125IPFD,303
4364347,1f147addb333fd68,2020-09-08 19:05:03,U2009021001AQHC,304
4401109,ca7a23eba8718218,2020-09-19 13:20:14,U20091709478ODE,305
4153144,7609f2d7ba78a1dc,2020-09-20 08:20:07,U20041406129INX,306
4346845,333da92c1abfb73d,2020-09-18 11:50:11,U20082606389HAS,307
4369290,ef6690ed49adea5d,2020-09-04 15:35:37,U2009030654NCH5,308
4227100,edda0c3ce5c80431,2020-09-18 15:15:12,85260665616,309
768170,63ea303ef9ae6d10,2020-09-06 09:10:29,U1801100208XIET,310
4346811,006a9aae458b50a3,2020-09-05 19:05:25,U2008260604O9NQ,311
3770046,0681a43edeb95386,2020-09-09 13:00:17,U2002031058C9WT,312
4390173,3df339d044a20686,2020-09-14 18:25:06,U2009110450TV1K,313
219537,c35cf56526659376,2020-09-01 06:25:22,81287777596,314
4357664,c061f67a00f0d6cc,2020-09-18 10:25:12,U2008301150SUYY,315
4383029,5afe22ca917950ec,2020-09-17 10:55:10,U2009080114HK4X,316
4349042,db2ad584c9590cf1,2020-09-21 18:50:06,U2008260638LDKI,317
4371307,6973c228dcbe0f41,2020-09-12 14:00:16,U2009041245UYSL,318
4344355,c8968b3e322fae59,2020-09-10 18:00:10,U20082501042ZIL,319
4381321,bc366701a7c77783,2020-09-09 16:55:28,U2009070842THHF,320
4397293,dcd081ba105e8dff,2020-09-23 06:15:14,U2009150446AEXO,321
4328732,a48a5298f6b5592f,2020-09-11 20:35:06,U20082011538WX9,322
620096,3df7fd31c9f900f1,2020-09-14 18:45:14,U1712240947PGKO,323
4361415,1398ad3b755d9e57,2020-09-13 10:05:18,U20090105086FCQ,324
4323595,78364700beaa7ded,2020-09-21 08:45:09,85775798597,325
4366421,df940396970159ab,2020-09-22 19:15:13,U2009020906NJ7W,326
4376524,edbfdba8fe34a3be,2020-09-09 18:20:14,U2009061128PCI7,327
4351879,5e98f57610d673b1,2020-09-14 09:10:11,U20082706124FO1,328
4110279,a860f4d4fca8480c,2020-09-15 11:05:09,U2004030131HDXL,329
4254876,ec0de786ef637d5f,2020-09-03 15:25:44,U2007140336SJAV,330
4378137,511341d7a5c13dea,2020-09-19 10:05:04,U2009061112HNWB,331
4397455,647c05526cb6c944,2020-09-16 08:05:12,U2008300930JNCI,332
4327052,d04619ee50f771e7,2020-09-14 11:00:17,U2008190700UZJT,333
4317927,f37e263163fbec07,2020-09-19 12:40:11,U2008160722GCQE,334
4388778,5e0b6f0a72647d0c,2020-09-11 12:40:22,U2009100730YTWM,335
4355420,a88b8b03b8b55902,2020-09-05 11:45:28,U2008290940BQIC,336
4387244,8d80f97ba5bb5b4e,2020-09-16 17:00:09,U2009100116LEDE,337
3911183,e8ca58c7ad1b9849,2020-09-03 03:45:08,U2002260752ENDD,338
4293846,61103c4ce4cbf7ff,2020-09-14 11:00:08,U2008070315JH40,339
4389146,3c72aef711df0acd,2020-09-13 19:50:03,U2009101131RUJN,340
4368018,a50254683aeb812b,2020-09-03 18:25:07,U2009031200EEK1,341
4352624,9926ded5f96f1bb1,2020-09-04 01:02:08,U2008281223KGR3,342
4371041,da55ee9fa06de3d3,2020-09-13 20:25:12,U2009041127SIII,343
4343801,e0881e6b57c571bd,2020-09-12 17:25:10,U2008251102FVTK,344
